"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Israel","ISR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.106","22.627","20.679","16.646","14.914","13.55","15.03","16.944","16.717","17.315","18.701","20.845","22.409","20.657","17.862","18.41","16.252","12.481","14.709","14.22","11.825","11.99","10.4","10.43","9.202","8.514","7.151","7.025","6.525","7.645","7.649","6.719","6.595",
"Italy","ITA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.461","28.106","30.105","31.782","33.458","34.76","34.592","33.795","32.959","31.46","27.806","27.171","26.983","24.424","24.113","21.792","20.384","21.217","25.352","27.91","29.145","35.294","40.022","42.669","40.316","37.758","34.726","32.168","29.152","29.39","29.665","23.704","22.727",
"Jamaica","JAM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.464","14.899","14.742","15.046","15.133","15.781","16.031","16.418","16.576","16.614","16.558","16.605","16.547","16.705","16.841","16.951","17.007","17.182","18.552","20.451","20.363","23.401","27.228","26.348","25.777","24.661","21.686","18.064","15.96","20.087","16.837","13.117","13.689",
"Jordan","JOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.94","42.032","42.306","37.104","32.618","30.795","31.172","31.617","31.686","31.735","33.99","35.444","33.376","34.186","35.084","33.107","31.832","30.795","31.447","30.131","30.857","28.921","29.59","27.631","30.914","35.61","35.438","38.941","37.205","42.458","43.862","42.028","41.743",
"Japan","JPN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.462","4.354","5.105","5.452","6.098","6.734","6.65","7.732","9.3","9.212","9.603","10.062","10.199","9.573","8.705","8.301","7.871","7.314","9.205","9.46","8.325","8.236","6.809","6.299","5.471","5.12","4.611","3.668","3.938","4.679","4.625","4.406","4.116",
"Kazakhstan","KAZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.767","1.947","13.162","19.097","22.647","22.906","23.182","23.802","22.669","18.716","16.707","14.349","14.103","12.723","11.195","9.358","7.388","6.675","5.215","4.574","3.935","3.918","3.831","3.754","3.797","3.784","3.768","3.756","3.769","4.212","3.815","3.801",
"Kenya","KEN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.228","6.478","6.676","6.68","6.527","6.428","6.551","6.633","6.747","6.774","6.788","6.892","6.837","6.827","6.667","6.585","6.576","6.848","7.035","7.053","6.932","6.953","7.186","7.255","7.3","7.333","9.096","10.817","12.547","13.649","12.232","12.187","12.012",
"Kyrgyz Republic","KGZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.846","2.004","2.241","2.465","2.633","2.754","2.847","3.004","3.196","3.396","3.567","3.761","3.937","4.112","4.292","4.49","4.661","4.798","4.985","5.237","5.483","5.807","5.894","6.214","6.448","6.757","7.031","7.217","9.082","8.468","8.293","8.244","8.205",
"Cambodia","KHM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.393","1.419","1.446","1.404","1.413","1.409","0.942","1.037","1.14","1.22","1.294","1.392","1.48","1.613","1.737","1.881","2.04","1.308","0.798","0.964","0.598","0.682","0.757","1.056","0.744","1.137","0.382","0.379","0.375","0.474","0.83","0.695","0.695",
"Kiribati","KIR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.16","7.485","8.785","7.123","6.164","6.007","7.468","15.718","13.896","10.002","9.359","7.902","9.424","9.798","9.321","8.916","7.853","8.65","9.221","8.54","8.298","7.738","7.915","8.594","9.899","10.145","9.781","10.12","9.827","10.143","8.055","6.638","5.405",
"Kuwait","KWT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.227","3.189","3.055","2.897","2.963","2.873","2.742","2.666","2.607","2.984","2.973","4.22","5.212","7.315","6.568","5.849","6.849","7.812","7.236","8.581","10.302","12.013","13.66","15.466","16.179","15.143","15.252","15.225","15.274","19.149","17.747","15.502","15.453",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8363700748483","10.9879798949595","10.7235485167467","11.7100502857888","14.1115746850973","14.4799190383997","14.4045124747749","15.2679744694653","16.2444268458905","16.6112576965","15.978296481014","16.7842256522874","16.658110384689","16.32121493902","15.97969731463","15.0844341308677","14.4318483824017","14.0087625759582","15.7152769371733","14.7963314062787","14.2262116148475","13.519401426738","13.6221973923459","13.5076140035364","14.6730545556574","17.2264415868047","17.603665788111","17.5551113991719","17.6072118042284","20.7231099034094","18.637315630886","14.8194149827009","13.2681803571907",
"Lao PDR","LAO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.145","5.506","5.558","5.428","5.396","5.117","4.923","4.771","4.501","4.27","3.946","3.715","3.434","3.144","2.844","2.55","2.292","2.046","1.824","1.572","2.139","2.708","3.303","3.908","4.524","5.149","5.779","5.128","4.471","4.261","3.315","2.184","2.179",
"Lebanon","LBN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.228","19.738","19.878","20.173","20.474","20.584","21.044","20.974","21.315","21.07","20.827","20.424","20.125","19.785","20.485","21.25","21.837","18.529","15.27","16.067","17.106","18.146","19.063","19.746","20.569","21.351","22.024","22.652","23.28","27.028","25.427","23.612","23.552",
"Liberia","LBR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.405","3.394","3.302","3.235","3.226","3.198","3.121","3.074","3.069","3.103","3.154","3.174","3.372","3.376","3.369","3.155","3.119","3.111","3.129","3.151","2.767","2.365","1.954","1.554","1.923","2.305","2.3","2.297","2.301","2.931","2.841","2.205","2.191",
"Libya","LBY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.057","44.589","45.04","45.747","46.033","45.925","46.376","46.337","46.711","46.638","46.765","46.931","46.736","46.703","46.428","47.026","47.386","48.259","49.075","49.499","50.33","49.879","50.596","50.689","51.486","51.277","50.373","50.039","50.451","53.366","51.928","50.661","49.623",
"St. Lucia","LCA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.085","26.251","26.684","27.087","25.224","25.912","32.478","34.696","29.242","27.187","30.505","33.494","36.806","38.055","34.368","29.886","26.602","25.065","31.093","35.313","39.537","40.81","48.462","47.865","47.011","45.874","44.995","41.614","35.883","51.641","45.013","30.854","29.146",
"Latin America & Caribbean","LCN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4480200865388","11.4122030873791","11.0580753732245","12.1367701121547","14.3714204702065","15.0394634169205","14.9054206757464","15.6382483765474","16.9662720221796","17.2420822660774","16.6290016943744","17.6421670805028","17.5649196219814","17.0776375386461","16.3874471516441","15.3792740201179","14.6684005750217","14.2792052653972","15.9329985040798","15.0008675156041","14.4195996243573","13.7339150998005","13.9249974587667","13.7587380952862","14.7028591183634","16.9472830777981","17.3903480512687","17.3470360599225","17.4362893967577","20.6511892356532","18.5247203250707","14.8057643641269","13.4487317720434",
"Least developed countries: UN classification","LDC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.93031030899493","8.9954394682379","9.04863749106572","9.0289406467971","8.91159343828235","8.8605466839588","8.94587093997588","9.14792705472977","9.39990037285286","9.63418782886","9.46507074825815","9.324641086304","9.1569433603978","9.37705828392929","9.57209203082922","9.29276365772545","9.42792297759933","9.51963473374987","9.71993335002001","9.57761860907127","10.0215291294504","10.0821232555755","10.0741563119699","9.9878817284904","10.3671215131575","10.5492055975394","10.8181401875497","10.5080767010018","10.3550933837453","11.7284168852683","11.5670780849938","10.381626610458","10.1813276840204",
"Low income","LIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.81856043357167","8.88819813247222","8.92804945510007","8.94790129350872","8.84335285736543","8.91030494012589","8.95671398745026","9.10635845823391","9.26383219726858","9.48075404071435","9.60016929898767","9.51302065540539","9.41368394260777","9.18396121273541","8.97320101398724","8.99780689807973","9.11727374350991","9.35353428664719","9.01624731135393","9.61481292087009","10.0339812767603","10.5282789900834","10.2193163853931","10.047695160551","10.4919404908989","10.660311212106","10.8298527062724","10.6052413731445","10.5137329759211","11.7629950005801","11.4875876292702","10.3551457506037","10.1412922602371",
"Liechtenstein","LIE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.095","35.206","34.632","33.702","33.776","32.611","31.52","25.722","26.254","23.791","24.994","28.537","27.587","28.302","27.7","22.121","21.467","18.731","21.155","18.684","16.758","16.795","17.939","18.781","19.232","20.07","17.391","20.496","20.425","25.449","25.371","21.732","26.262",
"Lower middle income","LMC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0866625537947","15.1045422244801","15.4291616169541","15.3562710097668","15.2710149833248","15.0236230989713","15.1022907257452","15.0734666359094","15.0358221083883","15.193200483127","15.3448602116015","15.360019570607","15.3642464441399","15.3931455025064","15.5733451730571","15.5532959719288","15.4820647808341","15.8856859623956","16.1946445657726","16.1981316800398","16.5921507044537","17.4681090450687","17.5303406781659","17.469789357778","17.974605914786","17.9784932053075","18.3388691316609","18.358230655352","16.8890922554182","18.3124197378057","16.311240930898","14.1234645661975","12.9881089729779",
"Low & middle income","LMY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9798938501951","11.1876753771693","11.6731682470127","12.2399566608557","12.7734253333045","12.9165535436706","13.1040219075328","13.5208432140157","13.898997686759","14.0370278149385","14.3434971480369","14.7277672903493","14.7629492936556","14.6169236040648","14.7574886266395","14.4513446280909","14.25478003163","14.4120365319683","14.882466276367","14.7601813482233","14.9160050396131","15.3109539887281","15.3302487912357","15.4036223835257","15.9688321987206","16.2388569865796","16.4207246123209","16.3466680582281","15.7103457259097","17.3080883183224","16.0062058843945","14.5886353149831","13.9133170560813",
"Lesotho","LSO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.754","21.688","21.819","21.867","22.06","21.94","22.067","22.183","22.491","22.508","22.428","22.451","22.455","22.615","22.531","22.622","22.561","22.546","22.971","23.046","23.246","22.98","23.345","23.682","24.034","24.084","24.505","24.901","25.318","28.298","27.25","25.01","24.752",
"Late-demographic dividend","LTE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.47038360548546","7.5783967655627","8.02192075334479","8.81333121895717","9.30912130448992","9.90548210332022","10.5719131339846","11.3498960261644","11.8949910992087","11.6999623196474","12.1317573944684","12.5152681335075","12.9663947101604","12.6079174687209","12.416909037234","11.9931654030893","11.4787125593471","11.6372116954562","12.5434012510388","11.9734536569497","11.887421983135","11.848377486907","11.8881492607747","12.0171832714079","12.6698470284153","13.4674445319014","13.5705186462683","12.9772219570609","13.4833434958465","15.7598426177624","15.1865112213525","15.1888344051755","15.215459351561",
"Lithuania","LTU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.95","2.128","24.45","24.465","31.116","29.176","25.22","25.237","25.44","28.535","31.526","20.422","26.932","20.252","15.766","9.984","8.394","13.353","29.584","35.744","32.587","26.684","21.896","19.258","16.302","14.455","13.266","11.117","11.85","19.556","14.304","11.873","13.712",
"Luxembourg","LUX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.639","3.696","4.344","7.9","7.272","9.269","7.298","6.427","6.769","6.376","6.336","6.951","10.891","16.818","13.64","15.986","14.843","17.784","16.781","13.917","18.048","16.578","16.289","24.278","17.5","21.987","15.477","14.182","16.977","23.182","18.666","17.599","18.847",
"Latvia","LVA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.957","12.126","30.466","34.157","34.707","38.037","32.665","26.954","23.533","21.266","24.165","25.252","20.418","21.798","15.141","13.615","10.56","13.648","33.432","36.24","31.069","28.564","23.237","19.595","16.316","17.271","16.971","12.192","12.415","14.868","14.785","15.27","12.323",
"Macao SAR, China","MAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.623","3.444","3.258","3.933","5.698","6.713","7.403","9.139","11.606","10.905","9.853","10.837","11.813","10.488","8.26","7.162","6.503","5.898","7.538","5.416","5.754","5.479","4.128","3.883","4.339","4.98","5.086","5.106","4.678","7.694","6.299","7.143","6.605",
"St. Martin (French part)","MAF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.769","20.104","20.399","20.294","20.545","19.936","20.626","20.046","20.654","20.4","18.869","17.599","17.041","15.443","15.713","16.472","15.597","18.2","16.646","17.621","17.931","18.642","19.162","19.97","20.825","22.265","22.176","22.427","22.47","26.88","25.092","22.976","22.341",
"Monaco","MCO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.648","7.084","7.061","10.815","9.86","14.615","14.941","18.793","20.913","16.003","16.495","15.334","14.85","15.492","14.642","9.696","7.52","5.799","6.605","5.607","4.841","3.444","2.936","2.287","3.251","2.995","3.894","3.166","3.131","4.015","1.777","2.855","3.991",
"Madagascar","MDG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.683","8.773","8.808","8.626","8.616","8.622","8.521","8.467","8.406","8.397","7.792","7.63","6.875","4.646","2.273","2.617","2.972","3.374","4","4.791","3.22","1.01","1.782","2.539","3.305","3.587","3.885","4.193","4.498","5.929","6.111","5.602","5.48",
"Maldives","MDV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.786","1.824","1.831","1.852","1.871","2.362","2.859","3.36","3.871","4.403","6.771","9.024","11.131","13.184","15.621","17.784","19.903","21.718","24.656","23.331","22.096","20.77","19.579","18.33","16.747","15.05","14.58","13.98","13.497","16.109","15.428","14.956","15.036",
"Middle East & North Africa","MEA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2420945753564","24.2919790827061","25.8681479231284","25.9310876564162","26.3049266747627","24.004646776531","23.4145025899449","23.6328643007776","23.6427016639247","25.3138381541291","26.0032484029022","25.9350224073403","25.7258932636221","23.8407303868515","24.7938134261038","24.0483362038852","22.7641489451255","23.0109615875412","22.7340577510603","23.7252786186056","24.7820586353281","26.9871672994807","26.4932143782569","26.6209658385631","28.4440791907726","28.6126489024237","29.3408890635828","27.8432005499057","26.2601927020362","27.8796307871078","26.7877008961286","25.425195337694","24.923579927149",
"Mexico","MEX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.553","5.587","5.574","7.368","11.621","9.586","7.649","6.695","4.231","5.228","4.975","6.093","7.099","8.2","6.878","6.98","7.124","7.594","10.012","9.704","9.765","9.357","9.398","9.418","8.516","7.621","6.849","6.815","7.16","8.053","7.626","6.465","5.844",
"Marshall Islands","MHL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1431069563632","11.3647599421709","11.8893449528759","12.5050999150499","13.0965124491045","13.2515421643678","13.4551711640863","13.8998957508942","14.3034235911805","14.439532849616","14.767150512687","15.1994880768378","15.2535961597841","15.1224345823819","15.3041181590802","14.9777750769234","14.7647662028726","14.9289349652316","15.4996042852378","15.3185222452617","15.4634818191128","15.8653452464023","15.9412914137338","16.0641180747935","16.6672321893871","16.9745835816021","17.1815909210354","17.1518727377921","16.4608562743898","18.1308917621016","16.6929768373321","15.2494560252283","14.4745686961141",
"North Macedonia","MKD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.89","46.18","48.803","53.086","63.071","68.86","63.832","61.627","58.314","58.384","55.561","58.444","65.75","64.168","61.967","60.112","58.213","56.802","55.156","55.198","55.109","53.713","51.588","53.073","47.478","48.48","46.759","45.495","35.353","35.622","36.097","32.595","29.557",
"Mali","MLI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.198","2.262","2.199","2.272","2.225","2.182","2.168","2.102","2.114","2.163","2.09","2.117","2.034","2.169","2.139","2.186","2.171","2.191","2.192","2.176","2.194","2.249","2.279","2.241","2.169","2.134","2.23","2.321","4.619","6.733","4.435","3.178","3.801",
"Malta","MLT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.655","11.665","11.698","11.688","11.661","11.678","11.757","11.757","11.8","11.838","17.739","15.429","17.567","18.579","16.116","15.459","13.489","11.617","14.491","13.229","13.325","13.825","12.71","11.677","11.653","10.696","10.57","9.049","9.302","10.872","9.406","8.24","9.166",
"Myanmar","MMR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.36","1.344","1.338","1.311","1.331","1.337","1.352","1.364","1.355","1.333","1.32","1.329","1.346","1.354","1.365","1.387","1.413","1.446","1.475","1.502","1.531","1.553","1.569","1.575","1.588","2.552","3.586","1.843","1.313","4.955","12.729","10.061","10.017",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3622047204582","24.4281327301465","26.1703186439133","26.304324852574","26.780631003443","24.4026614724636","23.8516516341726","24.183017088945","24.2998310878848","26.1271164739548","26.8862714992071","26.6915488014155","26.3759544786224","24.238034634821","25.2862497096861","24.4174679953884","23.2448455513963","23.6623191793587","23.2092199579446","24.3347628906684","25.5357148354871","28.0686852289608","27.4008355093097","27.4557850433793","29.6304690843436","30.1830638625393","30.5221532763446","28.9745121950877","27.4763116660888","28.8160059372624","28.327781711623","27.0532340129755","26.7223880338888",
"Montenegro","MNE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.943","55.126","55.305","55.384","55.423","55.414","55.544","55.543","55.96","55.867","56.027","55.606","55.687","55.667","55.715","45.874","36.152","32.115","35.615","36.721","37.039","44.038","41.825","36.008","37.722","36.061","31.846","29.61","25.305","36.216","37.399","30.306","25.998",
"Mongolia","MNG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.623","8.802","8.803","8.662","8.469","8.566","8.72","8.943","9.111","9.33","9.522","9.686","10.645","10.931","11.309","11.71","12.044","9.738","10.064","14.559","10.274","8.366","10.581","11.961","12.738","20.14","17.436","16.46","21.857","15.947","17.464","11.555","12.328",
"Northern Mariana Islands","MNP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.988","6.286","6.044","6.004","5.793","5.801","5.689","5.624","5.705","6.041","6.091","6.244","6.214","6.381","6.524","6.525","6.596","6.639","6.791","6.871","6.922","6.928","6.986","7.027","7.097","7.158","7.305","7.428","7.512","8.329","8.247","7.459","7.377",
"Mauritania","MRT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.109","15.241","15.069","15.232","14.998","14.972","14.989","15.203","15.283","15.3","15.41","15.472","15.145","14.977","14.763","14.438","14.612","14.877","15.444","15.331","15.21","15.087","16.204","17.362","18.509","19.819","20.967","22.191","23.372","25.601","24.903","23.596","23.483",
"Mauritius","MUS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.744","22.917","23.28","23.506","23.834","24.299","24.709","25.14","25.935","26.419","27.842","25.739","25.233","24.659","25.657","23.251","24.515","19.206","21.439","23.524","21.588","23.574","22.175","24.728","25.564","22.979","24.231","24.196","22.083","24.795","24.852","21.805","16.958",
"Malawi","MWI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.725","6.868","6.792","7.12","6.688","6.718","6.473","6.675","6.735","6.762","6.908","6.923","6.842","6.654","6.624","6.649","6.587","6.525","6.477","6.534","6.591","6.708","6.741","6.738","6.731","6.789","6.827","6.816","6.783","7.865","7.632","6.769","6.766",
"Malaysia","MYS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.256","11.442","12.889","11.593","10.212","8.239","8.176","10.383","11.153","9.88","11.617","11.38","11.672","11.532","11.473","10.807","10.617","10.617","11.341","11.104","9.82","10.337","10.135","9.769","10.978","10.835","11.276","11.394","10.974","12.366","11.582","12.269","12.28",
"North America","NAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7421011694896","14.598466522681","13.7990277625175","12.8832856178037","12.4459502006179","12.4181347600405","11.8992121635696","10.8778309293485","10.2882230537176","9.59943422187877","10.7164718833738","12.0937080348912","12.4807421979969","11.9462629595406","11.348390444584","10.5415852985573","10.5236555233618","12.6302731400285","17.2859208498073","18.0038672512344","16.9544732019959","16.0049668433221","15.3388130328993","13.3913621898437","11.7396495183515","10.6355102963526","9.42708933374092","8.80806816599329","8.60321604682255","15.3909705718724","10.0677651644825","8.29225886716577","8.2285236649182",
"Namibia","NAM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.686","34.507","34.932","35.562","39.53","42.943","46.575","44.21","41.723","39.258","40.61","41.68","42.79","43.012","43.26","43.066","43.687","43.746","44.432","44.529","39.36","34.093","40.504","38.733","41.25","44.21","41.441","37.974","38.142","41.433","40.113","38.112","37.602",
